127	551303183	966341593505640448	0	0	236	24	True
127	51099287	975798482513661952	0	0	5953	1692	True
127	50398313	961606407077486592	0	0	94	164	True
127	2293544196	937788894942257154	0	0	709	1769	True
127	717908274981572609	962671964254097410	0	0	3	11	True
127	402801126	960208257020145665	0	0	119	1829	True
127	870057371850113024	978756773963280385	0	1	42	256	True
127	4321611256	961926032696766470	0	0	154	2206	True
127	2293544196	958696317538185216	0	0	709	1769	True
127	276130995	958847592036753408	0	0	2069	926	True
127	897304748365426722	939639945081360385	0	0	65	146	True
127	359821009	961616923686506496	None	None	2627	3704	False
127	359821009	961616923686506496	1	1	16679	18146	True
127	804869242717925376	959010718904438784	0	0	198	258	True
127	712767863115755521	945050469004730368	0	0	44	109	True
127	66408233	959420477348499458	0	0	992	1969	True
127	942971383289733120	962144553565384704	0	0	152	817	True
127	85360320	937804565037989888	0	0	57	397	True
127	712767863115755521	962783784436486144	0	0	44	109	True
127	1466155382	958833423124193280	0	1	910	1274	True
127	204842728	979725228506042369	None	None	400	523	False
127	204842728	979725228506042369	None	None	168	624	False
127	204842728	979725228506042369	None	None	464	915	False
127	204842728	979725228506042369	None	None	1105	1184	False
127	204842728	979725228506042369	None	None	3261	3903	False
127	204842728	979725228506042369	None	None	1090	1688	False
127	204842728	979725228506042369	None	None	5639	1990	False
127	204842728	979725228506042369	None	None	922	1419	False
127	204842728	979725228506042369	None	None	325	416	False
127	204842728	979725228506042369	None	None	893	1600	False
127	204842728	979725228506042369	None	None	13579	12262	False
127	204842728	979725228506042369	None	None	3249	3804	False
127	204842728	979725228506042369	None	None	11562	10390	False
127	204842728	979725228506042369	None	None	511	674	False
127	204842728	979725228506042369	None	None	129	507	False
127	204842728	979725228506042369	None	None	6423	6261	False
127	204842728	979725228506042369	None	None	2649	2412	False
127	204842728	979725228506042369	None	None	123	319	False
127	204842728	979725228506042369	None	None	1190	1186	False
127	204842728	979725228506042369	None	None	16	117	False
127	204842728	979725228506042369	None	None	20	115	False
127	204842728	979725228506042369	None	None	953	415	False
127	204842728	979725228506042369	None	None	123	701	False
127	204842728	979725228506042369	None	None	3458	3147	False
127	204842728	979725228506042369	None	None	282	270	False
127	204842728	979725228506042369	None	None	1517	5002	False
127	204842728	979725228506042369	None	None	257	637	False
127	204842728	979725228506042369	None	None	487	2499	False
127	204842728	979725228506042369	None	None	738	1393	False
127	204842728	979725228506042369	None	None	1712	1398	False
127	204842728	979725228506042369	None	None	266	365	False
127	204842728	979725228506042369	None	None	682	409	False
127	204842728	979725228506042369	None	None	1178	3769	False
127	204842728	979725228506042369	None	None	810	414	False
127	204842728	979725228506042369	None	None	31	64	False
127	204842728	979725228506042369	None	None	1679	1332	False
127	204842728	979725228506042369	None	None	424	369	False
127	204842728	979725228506042369	None	None	328	123	False
127	204842728	979725228506042369	None	None	1275	2487	False
127	204842728	979725228506042369	None	None	7286	7341	False
127	204842728	979725228506042369	None	None	358	900	False
127	204842728	979725228506042369	None	None	562	1814	False
127	204842728	979725228506042369	None	None	259	169	False
127	204842728	979725228506042369	None	None	1831	3404	False
127	204842728	979725228506042369	None	None	1858	0	False
127	204842728	979725228506042369	None	None	371	888	False
127	204842728	979725228506042369	None	None	549	712	False
127	204842728	979725228506042369	None	None	3867	4286	False
127	204842728	979725228506042369	None	None	7852	5136	False
127	204842728	979725228506042369	None	None	565	3174	False
127	204842728	979725228506042369	None	None	4194	2188	False
127	204842728	979725228506042369	None	None	3949	4610	False
127	204842728	979725228506042369	None	None	8341	7830	False
127	204842728	979725228506042369	None	None	297	927	False
127	204842728	979725228506042369	None	None	87	179	False
127	204842728	979725228506042369	None	None	160	150	False
127	204842728	979725228506042369	None	None	25	372	False
127	204842728	979725228506042369	None	None	730	683	False
127	204842728	979725228506042369	None	None	182	218	False
127	204842728	979725228506042369	None	None	35	224	False
127	204842728	979725228506042369	None	None	1010	1548	False
127	204842728	979725228506042369	None	None	147	1188	False
127	204842728	979725228506042369	None	None	1190	4915	False
127	204842728	979725228506042369	None	None	224	559	False
127	204842728	979725228506042369	None	None	24	169	False
127	204842728	979725228506042369	None	None	453	290	False
127	204842728	979725228506042369	None	None	2451	2494	False
127	204842728	979725228506042369	None	None	351	196	False
127	204842728	979725228506042369	None	None	18	84	False
127	204842728	979725228506042369	None	None	596	285	False
127	204842728	979725228506042369	None	None	253	276	False
127	204842728	979725228506042369	None	None	3923	2639	False
127	204842728	979725228506042369	None	None	753	1501	False
127	204842728	979725228506042369	None	None	16	51	False
127	204842728	979725228506042369	None	None	125	547	False
127	204842728	979725228506042369	None	None	129	168	False
127	204842728	979725228506042369	None	None	3492	5003	False
127	204842728	979725228506042369	None	None	347	425	False
127	204842728	979725228506042369	None	None	665	181	False
127	204842728	979725228506042369	None	None	109	229	False
127	204842728	979725228506042369	None	None	101	734	False
127	204842728	979725228506042369	None	None	112	319	False
127	204842728	979725228506042369	None	None	838	190	False
127	204842728	979725228506042369	None	None	1048	1134	False
127	204842728	979725228506042369	None	None	1888	1906	False
127	204842728	979725228506042369	None	None	318	616	False
127	204842728	979725228506042369	86	434	27471	1450	True
127	2817332545	948131730929651712	0	0	31	104	True
1019	62844963	861984093663375361	0	0	426	2089	True
1019	385636116	862762114473115648	0	0	4	20	True
1019	4768181907	1001779686131863552	0	1	979	5001	True
1019	8189252	861965048260026369	0	8	223990	391	True
1019	714338402955616256	861967101602525184	0	0	21	15	True
1019	94374160	861686819427033088	0	0	596	614	True
1019	40855631	862315186765615104	0	0	15611	775	True
1019	349099390	862789421598466048	0	0	14898	79	True
1019	67463265	862294472264208385	0	0	41	121	True
1019	35890299	861973036647448576	0	1	1993	2749	True
1019	59871513	1005160835851878400	0	0	707	704	True
1019	1384398636	862461007825907712	0	0	678	107	True
1019	4611073349	862392691862245376	0	0	1210	1271	True
1019	35071010	1004406591498661890	0	0	536	1026	True
1600	374186758	1254080638350757891	0	0	1	4	True
1600	3119571604	1254099886678650883	0	0	1608	5001	True
1600	2861652439	1255264063451512832	0	0	25	87	True
1600	1088926413619630080	1256246068888711168	0	0	794	970	True
1600	1242641743968980992	1253913783484981248	0	0	0	141	True
1600	860709061	1255109801643663360	0	0	6	44	True
1600	1176661416889204736	1255127640941486081	0	0	503	931	True
1600	1244324834181513216	1254109968250343426	0	0	6	82	True
1600	3126419724	1255540380294156288	0	0	14	154	True
856	155400868	1071774572821839874	0	0	1037	1918	True
856	110479105	1072864536728719369	0	2	3982	3998	True
856	62935858	1071546531772272640	0	0	17135	16827	True
856	41218891	1071786947880849409	0	1	25951	26764	True
856	230522298	1071706346821689344	0	0	45	137	True
856	58426825	1071833720796143617	0	0	834	378	True
856	2863940889	1072224231025299456	0	0	71	252	True
856	52435761	1072125456328126464	0	4	6715	7505	True
856	333983636	1071726201310511104	0	6	80	451	True
856	271167798	1071756181666959361	0	0	90	384	True
856	748138672319528960	1071596991833169925	0	0	17	113	True
856	2267272742	1071892463277625344	0	0	1841	4621	True
856	199395445	1073322477315600384	0	1	341	836	True
856	3087768862	1073069985730359296	0	0	979	833	True
856	95916095	1072147984194916353	0	0	140	575	True
856	28468268	1072041666033405952	0	0	454	489	True
856	319196155	1071878232411119616	0	0	1044	125	True
856	75418147	1071957563233722368	0	0	6072	2420	True
856	570283366	1072209489514897410	0	0	29	101	True
856	305150697	1071853041442308096	0	1	115	530	True
856	159646309	1071887530604326918	0	0	44	408	True
856	36373308	1085906289513938945	0	150	41712	41657	True
856	77509301	1072284259455565825	0	0	24	32	True
856	410358052	1072484475123191812	0	0	474	1730	True
856	4774533653	1071591696838918145	0	5	1737	1839	True
856	349176923	1071736190376775680	0	5	649	1027	True
856	1059494857021054976	1072108353739022336	0	0	1348	1441	True
856	251369808	1072293933298974720	0	186	1156	1342	True
856	249168862	1071772716104122368	0	44	7755	2654	True
112	743886231688339456	1220809466419011586	0	5	114	116	True
112	83639940	153262317512048640	0	0	2952	294	True
112	1118490238068961281	1207128387648704512	0	0	210	446	True
112	68303031	478687874578415616	0	0	553	318	True
112	2534582315	1108136331513860098	0	0	220	377	True
112	1105138438116950019	1208105849891303432	0	13	2176	846	True
130	62935858	1097516957111324673	None	None	526	771	False
130	62935858	1097516957111324673	1	6	17135	16827	True
